ts,client,client_ip,query,type,response,rcode,latency_ms
2026-03-12T16:12:43.232Z,FIN-WS33,10.24.18.84,registry-1.docker.io,A,44.208.254.194,NOERROR,2
2026-03-12T16:12:44.080Z,FIN-WS27,10.24.18.61,accounts.google.com,A,142.250.72.45,NOERROR,24
2026-03-12T16:13:04.534Z,MAC-DEV-06,10.88.44.75,halcyonmeridian.box.com,A,74.112.186.55,NOERROR,31
2026-03-12T16:14:22.502Z,MAC-DEV-09,10.88.44.42,raw.githubusercontent.com,A,185.199.109.133,NOERROR,6
2026-03-12T16:14:27.954Z,FIN-WS22,10.24.18.41,ocsp.digicert.com,A,93.184.220.29,NOERROR,7
2026-03-12T16:14:53.318Z,SEC-JUMP-01,10.3.8.12,gist.githubusercontent.com,A,185.199.108.133,NOERROR,4
2026-03-12T16:15:15.619Z,SALES-WS22,10.42.7.97,ssm.us-west-2.amazonaws.com,A,52.94.184.30,NOERROR,8
2026-03-12T16:16:28.651Z,HR-WS17,10.31.9.76,api.box.com,A,74.112.186.144,NOERROR,23
2026-03-12T16:16:47.900Z,FIN-WS29,10.24.18.92,ssm.us-west-2.amazonaws.com,A,52.94.184.30,NOERROR,6
2026-03-12T16:16:59.232Z,MAC-DEV-06,10.88.44.75,wiki.halcyonmeridian.com,A,10.8.12.30,NOERROR,5
2026-03-12T16:18:42.857Z,MAC-DEV-12,10.88.44.64,docs.aws.amazon.com,A,18.160.18.12,NOERROR,34
2026-03-12T16:20:19.987Z,MAC-DEV-14,10.88.44.108,wiki.halcyonmeridian.com,A,10.8.12.30,NOERROR,10
2026-03-12T16:20:50.606Z,BLD-RUN-03,10.8.4.20,docs.google.com,A,142.250.72.110,NOERROR,23
2026-03-12T16:21:07.969Z,MAC-DESIGN-03,10.88.44.86,files.pythonhosted.org,A,151.101.65.63,NOERROR,13
2026-03-12T16:22:16.755Z,FIN-WS27,10.24.18.61,atlassian.net,A,104.192.142.18,NOERROR,17
2026-03-12T16:22:31.110Z,FIN-WS24,10.24.18.116,registry.npmjs.org,A,104.16.25.34,NOERROR,7
2026-03-12T16:23:03.458Z,MAC-DEV-17,10.88.44.17,wiki.halcyonmeridian.com,A,10.8.12.30,NOERROR,17
2026-03-12T16:23:17.817Z,FIN-WS29,10.24.18.92,brew.sh,A,185.199.109.153,NOERROR,6
2026-03-12T16:23:31.704Z,MAC-OPS-02,10.88.44.53,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,12
2026-03-12T16:23:33.836Z,SALES-WS08,10.42.7.72,splunk.halcyonmeridian.com,A,10.3.8.20,NOERROR,2
2026-03-12T16:24:42.734Z,SALES-WS19,10.42.7.86,gist.githubusercontent.com,A,185.199.108.133,NOERROR,2
2026-03-12T16:25:45.380Z,MAC-DEV-12,10.88.44.64,login.microsoftonline.com,A,20.190.128.26,NOERROR,2
2026-03-12T16:25:50.587Z,MAC-DEV-12,10.88.44.64,eks.us-west-2.amazonaws.com,A,52.94.181.22,NOERROR,34
2026-03-12T16:26:02.659Z,SALES-WS19,10.42.7.86,docs.google.com,A,142.250.72.110,NOERROR,19
2026-03-12T16:26:47.480Z,FIN-WS31,10.24.18.52,api.zoom.us,A,170.114.10.12,NOERROR,11
2026-03-12T16:29:18.357Z,MAC-DEV-17,10.88.44.17,github.com,A,140.82.113.4,NOERROR,31
2026-03-12T16:30:15.389Z,SEC-JUMP-01,10.3.8.12,login.microsoftonline.com,A,20.190.128.25,NOERROR,4
2026-03-12T16:30:27.661Z,SALES-WS22,10.42.7.97,splunk.halcyonmeridian.com,A,10.3.8.20,NOERROR,7
2026-03-12T16:31:45.413Z,MAC-DEV-17,10.88.44.17,graph.microsoft.com,A,20.190.128.12,NOERROR,6
2026-03-12T16:32:26.867Z,SEC-JUMP-01,10.3.8.12,login.microsoftonline.com,A,20.190.128.25,NOERROR,18
2026-03-12T16:32:37.448Z,MAC-DEV-12,10.88.44.64,login.microsoftonline.com,A,20.190.128.25,NOERROR,4
2026-03-12T16:32:51.578Z,MAC-DEV-12,10.88.44.64,scan-to-mail.corp.halcyonmeridian.com,A,-,SERVFAIL,8
2026-03-12T16:34:29.453Z,BLD-RUN-03,10.8.4.20,inventory-old.corp.halcyonmeridian.com,A,-,NXDOMAIN,14
2026-03-12T16:34:40.406Z,FIN-WS31,10.24.18.52,upload.box.com,A,74.112.186.65,NOERROR,23
2026-03-12T16:35:18.150Z,MAC-DEV-14,10.88.44.108,ssm.us-west-2.amazonaws.com,A,52.94.184.30,NOERROR,17
2026-03-12T16:37:13.813Z,FIN-WS33,10.24.18.84,slack.com,A,34.120.177.193,NOERROR,10
2026-03-12T16:37:16.356Z,HR-WS11,10.31.9.58,cdn.slack.com,A,18.160.10.83,NOERROR,9
2026-03-12T16:37:16.768Z,FIN-WS33,10.24.18.84,crl.microsoft.com,A,23.53.35.17,NOERROR,2
2026-03-12T16:37:20.201Z,MAC-DESIGN-03,10.88.44.86,sts.us-west-2.amazonaws.com,A,52.94.177.11,NOERROR,7
2026-03-12T16:38:10.471Z,SEC-JUMP-01,10.3.8.12,sharepoint.com,A,13.107.136.10,NOERROR,53
2026-03-12T16:38:20.818Z,OPS-WS12,10.8.12.68,objects.githubusercontent.com,A,185.199.108.133,NOERROR,25
2026-03-12T16:38:26.029Z,SALES-WS14,10.42.7.61,github.com,A,140.82.113.4,NOERROR,3
2026-03-12T16:38:53.451Z,HR-WS09,10.31.9.44,drive.google.com,A,142.250.72.46,NOERROR,32
2026-03-12T16:39:42.332Z,MAC-DEV-06,10.88.44.75,splunk.halcyonmeridian.com,A,10.3.8.20,NOERROR,12
2026-03-12T16:40:00.641Z,MAC-OPS-02,10.88.44.53,accounts.google.com,A,142.250.72.13,NOERROR,7
2026-03-12T16:40:26.692Z,MAC-DEV-17,10.88.44.17,crl.microsoft.com,A,23.53.35.17,NOERROR,8
2026-03-12T16:40:27.173Z,MAC-OPS-02,10.88.44.53,cdn.slack.com,A,18.160.10.83,NOERROR,6
2026-03-12T16:41:18.510Z,FIN-WS29,10.24.18.92,windowsupdate.com,A,13.107.4.50,NOERROR,11
2026-03-12T16:41:26.568Z,RSCH-JUP-04,10.55.72.10,crl.microsoft.com,A,23.53.35.17,NOERROR,11
2026-03-12T16:41:39.869Z,MAC-DESIGN-03,10.88.44.86,ssm.us-west-2.amazonaws.com,A,52.94.185.30,NOERROR,14
2026-03-12T16:42:00.761Z,FIN-WS29,10.24.18.92,windowsupdate.com,A,13.107.5.50,NOERROR,19
2026-03-12T16:43:00.587Z,FIN-WS18,10.24.18.73,registry-1.docker.io,A,44.208.254.194,NOERROR,42
2026-03-12T16:43:37.858Z,SALES-WS08,10.42.7.72,brew.sh,A,185.199.108.153,NOERROR,3
2026-03-12T16:43:47.851Z,FIN-WS24,10.24.18.116,windowsupdate.com,A,13.107.5.50,NOERROR,13
2026-03-12T16:44:06.772Z,HR-WS09,10.31.9.44,sts.us-west-2.amazonaws.com,A,52.94.176.11,NOERROR,15
2026-03-12T16:44:12.954Z,SALES-WS08,10.42.7.72,api.box.com,A,74.112.186.145,NOERROR,10
2026-03-12T16:44:16.623Z,FIN-WS29,10.24.18.92,ocsp.digicert.com,A,93.184.220.30,NOERROR,3
2026-03-12T16:45:40.277Z,FIN-WS33,10.24.18.84,crl.microsoft.com,A,23.53.35.17,NOERROR,12
2026-03-12T16:47:55.814Z,SALES-WS14,10.42.7.61,halcyonmeridian.box.com,A,74.112.186.44,NOERROR,8
2026-03-12T16:47:55.832Z,MAC-DEV-19,10.88.44.119,ocsp.digicert.com,A,93.184.220.29,NOERROR,10
2026-03-12T16:48:08.321Z,RSCH-JUP-03,10.55.72.9,graph.microsoft.com,A,20.190.128.11,NOERROR,16
2026-03-12T16:48:55.898Z,FIN-WS16,10.24.18.104,brew.sh,A,185.199.108.153,NOERROR,16
2026-03-12T16:49:33.313Z,MAC-DEV-12,10.88.44.64,fs-internal-02.halcyonmeridian.com,A,10.24.2.18,NOERROR,6
2026-03-12T16:49:43.483Z,OPS-WS12,10.8.12.68,raw.githubusercontent.com,A,185.199.109.133,NOERROR,6
2026-03-12T16:50:45.549Z,RSCH-JUP-03,10.55.72.9,atlassian.net,A,104.192.142.18,NOERROR,16
2026-03-12T16:50:52.407Z,HR-WS11,10.31.9.58,swcdn.apple.com,A,17.253.144.20,NOERROR,10
2026-03-12T16:51:10.934Z,SALES-WS08,10.42.7.72,ocsp.digicert.com,A,93.184.220.29,NOERROR,10
2026-03-12T16:51:50.401Z,FIN-WS18,10.24.18.73,slack.com,A,34.149.100.209,NOERROR,15
2026-03-12T16:52:00.142Z,FIN-WS24,10.24.18.116,slack.com,A,34.149.100.209,NOERROR,3
2026-03-12T16:52:32.355Z,OPS-WS12,10.8.12.68,crl.microsoft.com,A,23.53.35.17,NOERROR,21
2026-03-12T16:52:50.407Z,BLD-RUN-03,10.8.4.20,raw.githubusercontent.com,A,185.199.108.133,NOERROR,21
2026-03-12T16:53:08.880Z,FIN-WS31,10.24.18.52,api.box.com,A,74.112.186.145,NOERROR,19
2026-03-12T16:53:44.856Z,FIN-WS33,10.24.18.84,gitlab.halcyonmeridian.com,A,10.8.4.30,NOERROR,13
2026-03-12T16:53:50.529Z,MAC-DESIGN-03,10.88.44.86,raw.githubusercontent.com,A,185.199.109.133,NOERROR,5
2026-03-12T16:53:56.229Z,MAC-DESIGN-03,10.88.44.86,docs.google.com,A,142.250.72.78,NOERROR,7
2026-03-12T16:53:57.577Z,HR-WS11,10.31.9.58,eks.us-west-2.amazonaws.com,A,52.94.180.22,NOERROR,17
2026-03-12T16:54:14.172Z,FIN-WS18,10.24.18.73,cdn.slack.com,A,18.160.10.83,NOERROR,15
2026-03-12T16:55:33.771Z,RSCH-JUP-04,10.55.72.10,upload.box.com,A,74.112.186.65,NOERROR,23
2026-03-12T16:56:03.132Z,RSCH-JUP-03,10.55.72.9,registry.npmjs.org,A,104.16.24.34,NOERROR,11
2026-03-12T16:56:19.753Z,FIN-WS27,10.24.18.61,jenkins-retired.corp.halcyonmeridian.com,A,-,NXDOMAIN,12
2026-03-12T16:57:16.167Z,FIN-WS27,10.24.18.61,sts.us-west-2.amazonaws.com,A,52.94.176.11,NOERROR,6
2026-03-12T16:57:28.210Z,FIN-WS29,10.24.18.92,wiki.halcyonmeridian.com,A,10.8.12.30,NOERROR,4
2026-03-12T16:58:01.543Z,BLD-RUN-02,10.8.4.19,registry.npmjs.org,A,104.16.25.34,NOERROR,27
2026-03-12T16:58:58.191Z,SALES-WS08,10.42.7.72,teams.microsoft.com,A,52.113.194.132,NOERROR,2
2026-03-12T16:59:42.357Z,OPS-WS05,10.8.12.55,registry.npmjs.org,A,104.16.25.34,NOERROR,25
2026-03-12T17:00:13.401Z,BLD-RUN-03,10.8.4.20,docs.google.com,A,142.250.72.110,NOERROR,12
2026-03-12T17:00:22.825Z,SALES-WS22,10.42.7.97,docs.aws.amazon.com,A,18.160.18.74,NOERROR,13
2026-03-12T17:01:09.863Z,OPS-WS12,10.8.12.68,windowsupdate.com,A,13.107.5.50,NOERROR,21
2026-03-12T17:02:06.457Z,SEC-JUMP-01,10.3.8.12,gist.githubusercontent.com,A,185.199.108.133,NOERROR,7
2026-03-12T17:02:53.547Z,SALES-WS08,10.42.7.72,windowsupdate.com,A,13.107.4.50,NOERROR,5
2026-03-12T17:03:32.511Z,MAC-OPS-02,10.88.44.53,api.github.com,A,140.82.113.5,NOERROR,6
2026-03-12T17:04:28.606Z,HR-WS17,10.31.9.76,crl.microsoft.com,A,23.53.35.17,NOERROR,3
2026-03-12T17:04:33.933Z,BLD-RUN-03,10.8.4.20,api.statuspage.io,A,104.192.143.25,NOERROR,4
2026-03-12T17:04:41.414Z,FIN-WS18,10.24.18.73,swcdn.apple.com,A,17.253.144.20,NOERROR,3
2026-03-12T17:05:35.401Z,MAC-DEV-09,10.88.44.42,halcyonmeridian.box.com,A,74.112.186.44,NOERROR,12
2026-03-12T17:06:25.077Z,SALES-WS22,10.42.7.97,gitlab.halcyonmeridian.com,A,10.8.4.30,NOERROR,17
2026-03-12T17:07:22.209Z,FIN-WS27,10.24.18.61,graph.microsoft.com,A,20.190.128.12,NOERROR,2
2026-03-12T17:08:23.209Z,MAC-DEV-09,10.88.44.42,cdn.slack.com,A,18.160.10.14,NOERROR,12
2026-03-12T17:09:04.019Z,SEC-JUMP-01,10.3.8.12,docs.aws.amazon.com,A,18.160.18.74,NOERROR,25
2026-03-12T17:09:41.681Z,MAC-DEV-14,10.88.44.108,swcdn.apple.com,A,17.253.144.20,NOERROR,37
2026-03-12T17:10:09.001Z,FIN-WS16,10.24.18.104,registry-1.docker.io,A,34.194.164.123,NOERROR,16
2026-03-12T17:10:54.859Z,OPS-WS12,10.8.12.68,ssm.us-west-2.amazonaws.com,A,52.94.184.30,NOERROR,3
2026-03-12T17:11:03.808Z,MAC-DEV-19,10.88.44.119,portal.office.com,A,13.107.9.171,NOERROR,8
2026-03-12T17:11:11.459Z,FIN-WS27,10.24.18.61,cdn.slack.com,A,18.160.10.83,NOERROR,6
2026-03-12T17:11:24.063Z,MAC-DEV-06,10.88.44.75,atlassian.net,A,104.192.142.18,NOERROR,14
2026-03-12T17:11:47.661Z,SALES-WS14,10.42.7.61,console.aws.amazon.com,A,54.239.28.85,NOERROR,11
2026-03-12T17:12:11.023Z,SALES-WS19,10.42.7.86,crl.microsoft.com,A,23.53.35.17,NOERROR,2
2026-03-12T17:12:14.521Z,FIN-WS22,10.24.18.41,windowsupdate.com,A,13.107.5.50,NOERROR,26
2026-03-12T17:13:04.493Z,MAC-DEV-06,10.88.44.75,gitlab.halcyonmeridian.com,A,10.8.4.30,NOERROR,18
2026-03-12T17:13:52.520Z,MAC-DEV-17,10.88.44.17,apple.com,A,17.253.144.10,NOERROR,44
2026-03-12T17:14:48.446Z,SEC-JUMP-01,10.3.8.12,ocsp.digicert.com,A,93.184.220.29,NOERROR,30
2026-03-12T17:14:51.107Z,RSCH-JUP-03,10.55.72.9,wpad.sales.halcyonmeridian.com,A,-,SERVFAIL,141
2026-03-12T17:16:05.621Z,HR-WS11,10.31.9.58,build-cache-west.corp.halcyonmeridian.com,A,-,NXDOMAIN,41
2026-03-12T17:16:10.644Z,FIN-WS33,10.24.18.84,swcdn.apple.com,A,17.253.144.20,NOERROR,9
2026-03-12T17:16:19.946Z,SALES-WS08,10.42.7.72,gitlab.halcyonmeridian.com,A,10.8.4.30,NOERROR,15
2026-03-12T17:16:33.760Z,MAC-DEV-19,10.88.44.119,atlassian.net,A,104.192.143.18,NOERROR,3
2026-03-12T17:17:05.947Z,MAC-DEV-17,10.88.44.17,portal.office.com,A,13.107.9.171,NOERROR,16
2026-03-12T17:17:22.877Z,FIN-WS29,10.24.18.92,portal.office.com,A,13.107.9.171,NOERROR,4
2026-03-12T17:17:24.749Z,FIN-WS31,10.24.18.52,halcyonmeridian.box.com,A,74.112.186.44,NOERROR,10
2026-03-12T17:17:39.028Z,FIN-WS24,10.24.18.116,brew.sh,A,185.199.109.153,NOERROR,27
2026-03-12T17:17:52.667Z,FIN-WS31,10.24.18.52,halcyonmeridian.box.com,A,74.112.186.44,NOERROR,7
2026-03-12T17:18:41.585Z,FIN-WS16,10.24.18.104,atlassian.net,A,104.192.143.18,NOERROR,26
2026-03-12T17:18:55.106Z,MAC-DEV-19,10.88.44.119,wpad.finance.halcyonmeridian.com,A,-,NXDOMAIN,18
2026-03-12T17:19:42.893Z,SALES-WS14,10.42.7.61,outlook.office.com,A,40.97.153.18,NOERROR,2
2026-03-12T17:19:57.991Z,SALES-WS19,10.42.7.86,zoom.us,A,170.114.52.2,NOERROR,9
2026-03-12T17:20:11.619Z,RSCH-JUP-03,10.55.72.9,eks.us-west-2.amazonaws.com,A,52.94.180.22,NOERROR,16
2026-03-12T17:20:34.167Z,RSCH-JUP-03,10.55.72.9,ocsp.digicert.com,A,93.184.220.30,NOERROR,14
2026-03-12T17:20:55.538Z,HR-WS09,10.31.9.44,api.github.com,A,140.82.112.5,NOERROR,12
2026-03-12T17:21:06.728Z,RSCH-JUP-04,10.55.72.10,api.statuspage.io,A,104.192.142.25,NOERROR,41
2026-03-12T17:21:47.176Z,FIN-WS24,10.24.18.116,github.com,A,140.82.113.4,NOERROR,21
2026-03-12T17:22:09.917Z,SEC-JUMP-01,10.3.8.12,docker.io,A,34.194.164.123,NOERROR,10
2026-03-12T17:22:12.938Z,HR-WS09,10.31.9.44,splunk.halcyonmeridian.com,A,10.3.8.20,NOERROR,52
2026-03-12T17:24:10.764Z,RSCH-JUP-04,10.55.72.10,splunk.halcyonmeridian.com,A,10.3.8.20,NOERROR,12
2026-03-12T17:25:13.311Z,HR-WS11,10.31.9.58,swcdn.apple.com,A,17.253.144.20,NOERROR,19
2026-03-12T17:25:18.263Z,MAC-DEV-04,10.88.44.31,registry-1.docker.io,A,44.208.254.194,NOERROR,9
2026-03-12T17:25:48.923Z,MAC-DEV-04,10.88.44.31,fs-internal-02.halcyonmeridian.com,A,10.24.2.18,NOERROR,4
2026-03-12T17:27:44.995Z,FIN-WS33,10.24.18.84,drive.google.com,A,142.250.72.46,NOERROR,2
2026-03-12T17:28:43.260Z,SEC-JUMP-01,10.3.8.12,grafana-stage.corp.halcyonmeridian.com,A,-,NXDOMAIN,55
2026-03-12T17:29:05.457Z,RSCH-JUP-03,10.55.72.9,eks.us-west-2.amazonaws.com,A,52.94.180.22,NOERROR,4
2026-03-12T17:29:06.659Z,MAC-DEV-06,10.88.44.75,gitlab.halcyonmeridian.com,A,10.8.4.30,NOERROR,21
2026-03-12T17:29:14.954Z,BLD-RUN-03,10.8.4.20,registry.npmjs.org,A,104.16.24.34,NOERROR,2
2026-03-12T17:29:39.593Z,MAC-DEV-19,10.88.44.119,upload.box.com,A,74.112.186.55,NOERROR,20
2026-03-12T17:30:09.177Z,MAC-DEV-04,10.88.44.31,raw.githubusercontent.com,A,185.199.108.133,NOERROR,11
2026-03-12T17:30:39.151Z,SEC-JUMP-01,10.3.8.12,brew.sh,A,185.199.108.153,NOERROR,7
2026-03-12T17:30:54.858Z,SEC-JUMP-01,10.3.8.12,eks.us-west-2.amazonaws.com,A,52.94.180.22,NOERROR,5
2026-03-12T17:30:55.232Z,OPS-WS12,10.8.12.68,api.github.com,A,140.82.112.5,NOERROR,5
2026-03-12T17:30:57.140Z,FIN-WS29,10.24.18.92,objects.githubusercontent.com,A,185.199.109.133,NOERROR,17
2026-03-12T17:31:02.237Z,MAC-OPS-02,10.88.44.53,api.box.com,A,74.112.186.145,NOERROR,13
2026-03-12T17:31:48.246Z,FIN-WS16,10.24.18.104,graph.microsoft.com,A,20.190.128.11,NOERROR,8
2026-03-12T17:31:50.459Z,MAC-DEV-21,10.88.44.97,graph.microsoft.com,A,20.190.128.12,NOERROR,9
2026-03-12T17:32:04.022Z,MAC-OPS-02,10.88.44.53,pypi.org,A,151.101.0.223,NOERROR,7
2026-03-12T17:32:59.389Z,MAC-DEV-06,10.88.44.75,gist.githubusercontent.com,A,185.199.109.133,NOERROR,5
2026-03-12T17:33:00.331Z,MAC-DEV-06,10.88.44.75,teams.microsoft.com,A,52.113.194.132,NOERROR,11
2026-03-12T17:33:02.478Z,MAC-DEV-12,10.88.44.64,github.com,A,140.82.113.4,NOERROR,3
2026-03-12T17:34:14.846Z,BLD-RUN-02,10.8.4.19,swcdn.apple.com,A,17.253.144.21,NOERROR,12
2026-03-12T17:35:23.041Z,SEC-JUMP-01,10.3.8.12,brew.sh,A,185.199.109.153,NOERROR,16
2026-03-12T17:36:09.792Z,FIN-WS33,10.24.18.84,registry.npmjs.org,A,104.16.25.34,NOERROR,6
2026-03-12T17:36:10.058Z,BLD-RUN-03,10.8.4.20,gist.githubusercontent.com,A,185.199.108.133,NOERROR,52
2026-03-12T17:38:42.245Z,MAC-DEV-09,10.88.44.42,login.microsoftonline.com,A,20.190.128.26,NOERROR,7
2026-03-12T17:39:37.980Z,SEC-JUMP-01,10.3.8.12,raw.githubusercontent.com,A,185.199.108.133,NOERROR,9
2026-03-12T17:40:57.814Z,SALES-WS08,10.42.7.72,windowsupdate.com,A,13.107.4.50,NOERROR,10
2026-03-12T17:41:00.409Z,MAC-DEV-06,10.88.44.75,atlassian.net,A,104.192.142.18,NOERROR,19
2026-03-12T17:41:54.527Z,SALES-WS19,10.42.7.86,github.com,A,140.82.113.4,NOERROR,2
2026-03-12T17:42:03.002Z,SEC-JUMP-01,10.3.8.12,gist.githubusercontent.com,A,185.199.108.133,NOERROR,9
2026-03-12T17:42:24.976Z,SALES-WS22,10.42.7.97,console.aws.amazon.com,A,54.239.28.86,NOERROR,19
2026-03-12T17:42:49.431Z,SEC-JUMP-01,10.3.8.12,crl.microsoft.com,A,23.53.35.17,NOERROR,5
2026-03-12T17:44:05.193Z,BLD-RUN-03,10.8.4.20,api.box.com,A,74.112.186.144,NOERROR,17
2026-03-12T17:44:09.196Z,FIN-WS24,10.24.18.116,drive.google.com,A,142.250.72.14,NOERROR,2
2026-03-12T17:44:11.712Z,SALES-WS19,10.42.7.86,console.aws.amazon.com,A,54.239.28.85,NOERROR,12
2026-03-12T17:44:18.241Z,BLD-RUN-02,10.8.4.19,cdn.slack.com,A,18.160.10.83,NOERROR,27
2026-03-12T17:44:20.563Z,SEC-JUMP-01,10.3.8.12,files.pythonhosted.org,A,151.101.65.63,NOERROR,12
2026-03-12T17:44:26.697Z,HR-WS09,10.31.9.44,brew.sh,A,185.199.108.153,NOERROR,2
2026-03-12T17:44:36.927Z,FIN-WS18,10.24.18.73,autodiscover-legacy.corp.halcyonmeridian.com,A,-,NXDOMAIN,23
2026-03-12T17:45:22.616Z,MAC-DEV-17,10.88.44.17,wiki.halcyonmeridian.com,A,10.8.12.30,NOERROR,4
2026-03-12T17:46:18.967Z,FIN-WS27,10.24.18.61,docs.google.com,A,142.250.72.78,NOERROR,7
2026-03-12T17:46:42.801Z,MAC-DEV-06,10.88.44.75,portal.office.com,A,13.107.6.171,NOERROR,12
2026-03-12T17:46:57.136Z,SEC-JUMP-01,10.3.8.12,raw.githubusercontent.com,A,185.199.108.133,NOERROR,27
2026-03-12T17:47:02.536Z,SEC-JUMP-01,10.3.8.12,docs.google.com,A,142.250.72.110,NOERROR,13
2026-03-12T17:47:52.478Z,SALES-WS22,10.42.7.97,outlook.office.com,A,40.97.153.34,NOERROR,38
2026-03-12T17:47:56.663Z,MAC-DEV-17,10.88.44.17,upload.box.com,A,74.112.186.55,NOERROR,3
2026-03-12T17:48:16.020Z,BLD-RUN-03,10.8.4.20,upload.box.com,A,74.112.186.65,NOERROR,6
2026-03-12T17:49:20.267Z,MAC-DEV-12,10.88.44.64,api.zoom.us,A,170.114.10.11,NOERROR,14
2026-03-12T17:49:40.129Z,SALES-WS19,10.42.7.86,brew.sh,A,185.199.109.153,NOERROR,26
2026-03-12T17:50:05.179Z,SALES-WS19,10.42.7.86,docs.google.com,A,142.250.72.78,NOERROR,68
2026-03-12T17:51:07.584Z,MAC-DEV-09,10.88.44.42,sts.us-west-2.amazonaws.com,A,52.94.177.11,NOERROR,7
2026-03-12T17:51:10.679Z,MAC-DEV-21,10.88.44.97,gitlab.halcyonmeridian.com,A,10.8.4.30,NOERROR,23
2026-03-12T17:51:39.982Z,MAC-DEV-06,10.88.44.75,incoming.telemetry.mozilla.org,A,34.120.208.123,NOERROR,3
2026-03-12T17:51:43.349Z,SALES-WS08,10.42.7.72,atlassian.net,A,104.192.143.18,NOERROR,39
2026-03-12T17:52:07.450Z,SALES-WS22,10.42.7.97,drive.google.com,A,142.250.72.46,NOERROR,8
2026-03-12T17:53:31.606Z,OPS-WS12,10.8.12.68,crl.microsoft.com,A,23.53.35.17,NOERROR,8
2026-03-12T17:54:31.484Z,MAC-DESIGN-03,10.88.44.86,drive.google.com,A,142.250.72.14,NOERROR,8
2026-03-12T17:56:03.904Z,MAC-DEV-21,10.88.44.97,windowsupdate.com,A,13.107.4.50,NOERROR,6
2026-03-12T17:57:16.453Z,SALES-WS22,10.42.7.97,login.microsoftonline.com,A,20.190.128.26,NOERROR,3
2026-03-12T17:57:26.174Z,MAC-DEV-14,10.88.44.108,raw.githubusercontent.com,A,185.199.108.133,NOERROR,13
2026-03-12T17:57:51.971Z,HR-WS09,10.31.9.44,api.zoom.us,A,170.114.10.11,NOERROR,42
2026-03-12T17:58:33.581Z,FIN-WS24,10.24.18.116,drive.google.com,A,142.250.72.14,NOERROR,7
2026-03-12T17:59:49.900Z,OPS-WS05,10.8.12.55,graph.microsoft.com,A,20.190.128.12,NOERROR,12
2026-03-12T17:59:58.935Z,BLD-RUN-02,10.8.4.19,teams.microsoft.com,A,52.113.194.132,NOERROR,21
2026-03-12T18:00:50.899Z,HR-WS17,10.31.9.76,files.pythonhosted.org,A,151.101.1.63,NOERROR,12
2026-03-12T18:00:53.950Z,MAC-DEV-09,10.88.44.42,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,7
2026-03-12T18:02:01.906Z,MAC-OPS-02,10.88.44.53,apple.com,A,17.253.144.11,NOERROR,36
2026-03-12T18:02:10.837Z,FIN-WS27,10.24.18.61,files.pythonhosted.org,A,151.101.1.63,NOERROR,4
2026-03-12T18:02:28.626Z,SALES-WS19,10.42.7.86,api.zoom.us,A,170.114.10.11,NOERROR,2
2026-03-12T18:02:56.987Z,HR-WS17,10.31.9.76,files.pythonhosted.org,A,151.101.65.63,NOERROR,10
2026-03-12T18:06:01.557Z,SALES-WS08,10.42.7.72,outlook.office.com,A,40.97.153.34,NOERROR,5
2026-03-12T18:06:39.055Z,MAC-OPS-02,10.88.44.53,slack.com,A,34.149.100.209,NOERROR,17
2026-03-12T18:07:03.889Z,FIN-WS18,10.24.18.73,brew.sh,A,185.199.108.153,NOERROR,46
2026-03-12T18:07:07.969Z,MAC-DEV-04,10.88.44.31,eks.us-west-2.amazonaws.com,A,52.94.181.22,NOERROR,19
2026-03-12T18:07:21.257Z,FIN-WS29,10.24.18.92,upload.box.com,A,74.112.186.65,NOERROR,11
2026-03-12T18:08:11.657Z,RSCH-JUP-03,10.55.72.9,github.com,A,140.82.113.4,NOERROR,8
2026-03-12T18:08:40.843Z,HR-WS09,10.31.9.44,atlassian.net,A,104.192.143.18,NOERROR,9
2026-03-12T18:08:50.056Z,MAC-DEV-17,10.88.44.17,halcyonmeridian.box.com,A,74.112.186.44,NOERROR,15
2026-03-12T18:09:12.758Z,RSCH-JUP-03,10.55.72.9,registry.npmjs.org,A,104.16.25.34,NOERROR,9
2026-03-12T18:09:16.997Z,MAC-DEV-04,10.88.44.31,ssm.us-west-2.amazonaws.com,A,52.94.184.30,NOERROR,6
2026-03-12T18:09:28.532Z,SALES-WS19,10.42.7.86,docs.google.com,A,142.250.72.110,NOERROR,6
2026-03-12T18:09:31.031Z,FIN-WS22,10.24.18.41,outlook.office.com,A,40.97.153.18,NOERROR,16
2026-03-12T18:10:20.796Z,SALES-WS14,10.42.7.61,swcdn.apple.com,A,17.253.144.21,NOERROR,11
2026-03-12T18:11:02.109Z,SALES-WS08,10.42.7.72,teams-cache.corp.halcyonmeridian.com,A,-,NXDOMAIN,27
2026-03-12T18:11:54.599Z,FIN-WS29,10.24.18.92,login.microsoftonline.com,A,20.190.128.25,NOERROR,2
2026-03-12T18:12:12.264Z,MAC-DEV-09,10.88.44.42,github.com,A,140.82.113.4,NOERROR,21
2026-03-12T18:12:23.419Z,MAC-OPS-02,10.88.44.53,accounts.google.com,A,142.250.72.45,NOERROR,14
2026-03-12T18:12:48.043Z,SEC-JUMP-01,10.3.8.12,jenkins-retired.corp.halcyonmeridian.com,A,-,NXDOMAIN,11
2026-03-12T18:13:54.872Z,MAC-DEV-06,10.88.44.75,pypi.org,A,151.101.0.223,NOERROR,24
